No Testing,Testing
0.017893000000000412,0.015017278857143206
0.018062599999999616,0.015133817714285397
0.018233000000000422,0.015250541142857498
0.01840419999999961,0.01536744571428539
0.01857620000000043,0.015484528000000362
0.018748999999999603,0.015601784571428244
0.01892260000000044,0.015719212000000364
0.019096999999999593,0.015836806857142522
0.019272200000000447,0.01595456571428609
0.019448199999999586,0.016072485142856804
0.019625000000000458,0.016190561714286095
0.01980259999999958,0.01630879199999966
0.019981000000000464,0.016427172571428957
0.020160199999999573,0.016545699999999653
0.020340200000000468,0.016664370857143247
0.020520999999999564,0.016783181714285365
0.02070260000000048,0.01690212914285754
0.02088499999999956,0.01702120971428536
0.02106820000000049,0.017140420000000406
0.02125219999999955,0.017259756571428215
0.021436999999999543,0.017379215999999635
0.0216226000000005,0.017498794857143264
0.021808999999999537,0.017618489714285347
0.021996200000000507,0.01773829714285756
0.02218419999999953,0.01785821371428534
0.022373000000000514,0.01797823600000042
0.02256259999999952,0.018098360571428194
0.022753000000000526,0.01821858400000043
0.022944199999999512,0.018338902857142472
0.023136200000000537,0.01845931371428615
0.023328999999999503,0.01857981314285675
0.023522600000000546,0.018700397714286155
0.023716999999999495,0.01882106399999961
0.023912200000000553,0.018941808571429016
0.024108199999999486,0.019062627999999603
0.024305000000000566,0.01918351885714331
0.02450259999999948,0.019304477714285312
0.024701000000000573,0.019425501142857602
0.024900199999999473,0.01954658571428531
0.02510020000000058,0.019667728000000464
0.02530099999999946,0.01978892457142816
0.02550260000000059,0.019910172000000472
0.02570499999999945,0.020031466857142445
0.025908200000000603,0.020152805714286192
0.026112199999999447,0.020274185142856727
0.02631699999999944,0.02039560171428529
0.026522600000000614,0.020517052000000487
0.026728999999999434,0.020638532571428142
0.026936200000000625,0.02076004000000049
0.02714419999999942,0.020881570857142425
0.027353000000000634,0.02100312171428621
0.027562599999999413,0.021124689142856704
0.027773000000000644,0.02124626971428622
0.027984199999999404,0.021367859999999562
0.028196200000000657,0.02148945657142908
0.0284089999999994,0.021611055999999552
0.02862260000000066,0.021732654857143374
0.028836999999999387,0.02185424971428526
0.029052200000000673,0.021975837142857665
0.029268199999999377,0.02209741371428526
0.02948500000000068,0.02221897600000053
0.029702599999999368,0.02234052057142811
0.029921000000000694,0.022462044000000535
0.03014019999999936,0.022583542857142393
0.030360200000000708,0.022705013714286255
0.030580999999999352,0.022826453142856674
0.030802600000000714,0.02294785771428626
0.031024999999999345,0.02306922399999952
0.03124820000000073,0.02319054857142912
0.03147219999999934,0.02331182799999952
0.03169699999999932,0.023433058857142378
0.03192260000000074,0.023554237714286275
0.03214899999999932,0.023675361142856653
0.03237620000000074,0.02379642571428628
0.032604199999999306,0.023917427999999512
0.03283300000000076,0.024038364571429147
0.0330625999999993,0.024159231999999503
0.033293000000000766,0.024280026857143436
0.03352419999999929,0.02440074571428521
0.033756200000000784,0.02452138514285773
0.03398899999999928,0.02464194171428521
0.0342226000000008,0.024762412000000594
0.03445699999999927,0.024882792571428062
0.0346922000000008,0.0250030800000006
0.03492819999999926,0.025123270857142346
0.035165000000000814,0.025243361714286323
0.03540259999999924,0.025363349142856626
0.035641000000000825,0.025483229714286328
0.03588019999999924,0.02560299999999948
0.03612020000000084,0.025722656571429192
0.03636099999999923,0.025842195999999474
0.036602600000000846,0.025961614857143482
0.03684499999999922,0.026080909714285182
0.03708820000000086,0.026200077142857776
0.037332199999999205,0.02631911371428518
0.037577000000000874,0.02643801600000064
0.0378225999999992,0.02655678057142803
0.03806899999999919,0.026675403999999455
0.03831620000000088,0.0267938828571435
0.038564199999999174,0.026912213714285163
0.038813000000000895,0.027030393142857795
0.03906259999999917,0.027148417714285163
0.03931300000000091,0.027266284000000657
0.039564199999999154,0.027383988571428014
0.03981620000000092,0.027501528000000667
0.04006899999999915,0.027618898857142297
0.04032260000000094,0.027736097714286385
0.04057699999999914,0.02785312114285658
0.04083220000000094,0.02796996571428639
0.041088199999999124,0.028086627999999433
0.04134500000000096,0.028203104571429258
0.04160259999999911,0.028319391999999426
0.04186100000000097,0.028435486857143547
0.04212019999999911,0.02855138571428514
0.042380200000000985,0.028667085142857842
0.0426409999999991,0.028782581714285136
0.042902600000001,0.028897872000000702
0.043164999999999086,0.029012952571427983
0.043428200000001,0.0291278200000007
0.04369219999999907,0.029242470857142256
0.04395700000000101,0.029356901714286416
0.04422259999999906,0.029471109142856534
0.04448899999999905,0.0295850897142851
0.04475620000000104,0.02969884000000071
0.04502419999999905,0.029812356571427955
0.04529300000000105,0.029925636000000713
0.04556259999999903,0.03003867485714223
0.04583300000000105,0.030151469714286425
0.04610419999999901,0.030264017142856512
0.046376200000001075,0.03037631371428643
0.04664899999999901,0.030488355999999363
0.04692260000000109,0.03060014057142929
0.047196999999999,0.030711663999999354
0.0474722000000011,0.030822922857143577
0.047748199999998985,0.03093391371428506
0.04802500000000111,0.031044633142857863
0.04830259999999897,0.031155077714285054
0.04858100000000112,0.031265244000000726
0.04886019999999896,0.031375128571427914
0.04914020000000114,0.031484728000000725
0.04942099999999895,0.03159403885714218
0.04970260000000115,0.03170305771428645
0.04998499999999893,0.03181178114285647
0.050268200000001165,0.03192020571428644
0.05055219999999892,0.03202832799999931
0.05083700000000118,0.0321361445714293
0.05112259999999892,0.0322436519999993
0.0514089999999989,0.03235084685714215
0.0516962000000012,0.03245772571428644
0.0519841999999989,0.032564285142856426
0.052273000000001214,0.03267052171428646
0.052562599999998884,0.032776431999999286
0.05285300000000121,0.0328820125714293
0.05314419999999887,0.03298725999999926
0.05343620000000123,0.033092170857143596
0.05372899999999886,0.03319674171428497
0.05402260000000126,0.03330096914285788
0.05431699999999885,0.03340484971428497
0.05461220000000126,0.03350838000000074
0.054908199999998825,0.03361155657142782
0.055205000000001274,0.03371437600000075
0.05550259999999881,0.03381683485714209
0.05580100000000129,0.03391892971428646
0.05610019999999881,0.03402065714285638
0.0564002000000013,0.034122013714286456
0.056700999999998794,0.03422299599999922
0.05700260000000132,0.03432360057142932
0.05730499999999878,0.034423823999999215
0.05760820000000134,0.0345236628571436
0.057912199999998776,0.03462311371428492
0.058217000000001344,0.034722173142857894
0.058522599999998745,0.034820837714284916
0.058828999999998736,0.03491910399999919
0.05913620000000137,0.03501696857142931
0.05944419999999873,0.035114427999999184
0.05975300000000139,0.035211478857143604
0.06006259999999873,0.035308117714284895
0.0603730000000014,0.035404341142857884
0.0606841999999987,0.035500145714284885
0.06099620000000141,0.035595528000000744
0.0613089999999987,0.03569048457142773
0.06162260000000143,0.03578501200000075
0.06193699999999869,0.03587910685714201
0.06225220000000144,0.03597276571428646
0.06256819999999867,0.036065985142856284
0.06288500000000147,0.036158761714286454
0.06320259999999865,0.036251091999999124
0.06352100000000147,0.036342972571429315
0.06384019999999865,0.036434399999999124
0.06416019999999863,0.03652537085714198
0.06448100000000435,0.03661588171428808
0.06480259999999863,0.03670592914285626
0.06512499999999863,0.03679550971428482
0.0654481999999986,0.036884619999999105
0.06577220000000444,0.036973256571430954
0.0660969999999986,0.0370614159999991
0.06642259999999858,0.037149094857141955
0.06674899999999857,0.03723628971428479
0.06707619999999856,0.03732299714285622
0.06740420000000455,0.03740921371428811
0.06773299999999856,0.03749493599999908
0.06806259999999854,0.037580160571427636
0.06839299999999854,0.03766488399999906
0.06872420000000463,0.03774910285714527
0.06905619999999854,0.03783281371428477
0.06938899999999852,0.03791601314285619
0.06972259999999851,0.03799869771428475
0.07005700000000474,0.03808086400000242
0.07039219999999852,0.03816250857142761
0.07072819999999849,0.03824362799999903
0.07106499999999848,0.038324218857141885
0.07140260000000481,0.03840427771428815
0.07174099999999849,0.03848380114285616
0.07208019999999847,0.038562785714284724
0.07242019999999846,0.03864122799999901
0.07276100000000492,0.038719124571431014
0.07310259999999845,0.038796471999999006
0.07344499999999843,0.038873266857141854
0.07378819999999842,0.0389495057142847
0.074132200000005,0.039025185142859596
0.07447699999999842,0.039100301714284705
0.07482259999999841,0.03917485199999898
0.07516899999999839,0.03924883257142754
0.0755162000000051,0.03932224000000246
0.07586419999999841,0.03939507085714183
0.0762129999999984,0.03946732171428467
0.07656259999999837,0.0395389891428561
0.07691299999999836,0.03961006971428466
0.07726420000000521,0.03968056000000246
0.07761619999999836,0.03975045657142751
0.07796899999999835,0.03981975599999893
0.07832259999999833,0.03988845485714178
0.07867700000000531,0.03995654971428819
0.07903219999999833,0.04002403714285606
0.0793881999999983,0.04009091371428462
0.07974499999999829,0.0401571759999989
0.08010260000000541,0.04022282057143105
0.0804609999999983,0.0402878439999989
0.08082019999999827,0.04035224285714174
0.08118019999999826,0.0404160137142846
0.0815410000000055,0.04047915314285962
0.08190259999999827,0.0405416577142846
0.08226499999999826,0.04060352399999888
0.08262819999999824,0.04066474857142744
0.08299220000000562,0.040725328000002496
0.08335699999999825,0.04078525885714173
0.08372259999999822,0.04084453771428457
0.08408899999999819,0.04090316114285599
0.08445620000000571,0.0409611257142882
0.0848241999999982,0.041018427999998844
0.0851929999999982,0.041075064571427414
0.08556259999999817,0.04113103199999883
0.08593299999999816,0.04118632685714167
0.08630420000000584,0.0412409457142882
0.08667619999999816,0.041294885142855946
0.08704899999999814,0.04134814171428451
0.08742259999999812,0.04140071199999879
0.08779700000000593,0.04145259257143105
0.08817219999999813,0.0415037799999988
0.08854819999999812,0.04155427085714165
0.08892499999999809,0.04160406171428448
0.08930260000000603,0.04165314914285961
0.08968099999999808,0.04170152971428449
0.09006019999999808,0.041749199999998765
0.09044019999999807,0.04179615657142733
0.09082100000000613,0.04184239600000247
0.09120259999999808,0.04188791485714162
0.09158499999999804,0.041932709714284463
0.09196819999999803,0.04197677714285589
0.09235220000000625,0.04202011371428818
0.09273699999999804,0.04206271599999874
0.09312259999999802,0.0421045805714273
0.093508999999998,0.042145703999998715
0.09389620000000634,0.04218608285714531
0.09428419999999801,0.04222571371428443
0.094672999999998,0.04226459314285585
0.09506259999999798,0.04230271771428442
0.09545299999999796,0.042340083999998696
0.09584420000000647,0.042376688571431016
0.09623619999999795,0.04241252799999868
0.09662899999999794,0.04244759885714153
0.09702259999999792,0.04248189771428438
0.0974170000000066,0.04251542114285958
0.09781219999999792,0.04254816571428438
0.09820819999999791,0.04258012799999866
0.0986049999999979,0.04261130457142722
0.0990026000000067,0.04264169200000243
0.0994009999999979,0.04267128685714149
0.09980019999999787,0.042700085714284346
0.09999979999999788,0.04264277199999862
0.09999900000000675,0.042499575428573834
0.09999739999999786,0.04235604228571291
0.09999499999999788,0.04221217599999862
0.09999179999999785,0.04206797999999863
0.09998780000000675,0.04192345771428807
0.09998299999999788,0.0417786125714272
0.09997739999999787,0.04163344799999862
0.09997099999999787,0.041487967428570055
0.09996380000000675,0.04134217428571658
0.09995579999999787,0.04119607199999863
0.09994699999999787,0.04104966399999863
0.09993739999999786,0.04090295371428434
0.09992699999999786,0.040755944571427206
0.09991580000000673,0.04060864000000224
0.09990379999999788,0.04046104342857006
0.09989099999999787,0.0403131582857129
0.09987739999999785,0.04016498799999862
0.09986300000000674,0.040016536000002184
0.09984779999999788,0.039867805714284346
0.09983179999999788,0.0397188005714272
0.09981499999999788,0.039569523999998635
0.09979740000000674,0.03941997942857356
0.09977899999999787,0.03927017028571291
0.09975979999999787,0.03912009999999863
0.09973979999999788,0.03896977199999863
0.09971900000000675,0.0388191897142878
0.0996973999999979,0.0386683565714272
0.09967499999999789,0.03851727599999863
0.09965179999999788,0.038365951428570064
0.09962780000000673,0.038214386285716315
0.09960299999999787,0.038062583999998637
0.09957739999999787,0.03791054799999863
0.09955099999999788,0.037758281714284345
0.09952380000000674,0.037605788571430536
0.09949579999999789,0.03745307199999864
0.09946699999999788,0.037300135428570066
0.09943739999999789,0.03714698228571292
0.09940699999999787,0.03699361599999864
0.09937580000000672,0.036840040000001906
0.09934379999999789,0.03668625771428435
0.09931099999999789,0.0365322725714272
0.09927739999999788,0.03637808799999863
0.0992430000000067,0.03622370742857328
0.09920779999999789,0.03606913428571292
0.09917179999999787,0.03591437199999863
0.09913499999999788,0.03575942399999864
0.09909740000000668,0.03560429371428752
0.09905899999999788,0.03544898457142723
0.0990197999999979,0.03529349999999866
0.0989797999999979,0.035137843428570105
0.09893900000000669,0.03498201828571607
0.09889739999999789,0.03482602799999869
0.0988549999999979,0.0346698759999987
0.0988117999999979,0.03451356571428442
0.09876780000000666,0.03435710057143033
0.09872299999999788,0.03420048399999872
0.09867739999999789,0.03404371942857016
0.09863099999999789,0.03388681028571302
0.09858380000000666,0.03372976000000173
0.09853579999999791,0.03357257199999875
0.09848699999999791,0.03341524971428447
0.0984373999999979,0.03325779657142734
0.09838699999999789,0.03310021599999878
0.09833580000000665,0.032942511428573136
0.0982837999999979,0.03278468628571307
0.0982309999999979,0.0326267439999988
0.09817739999999792,0.03246868799999881
0.09812300000000662,0.032310521714287395
0.0980677999999979,0.03215224857142739
0.09801179999999791,0.03199387199999883
0.09795499999999792,0.031835395428570265
0.09789740000000662,0.03167682228571594
0.0978389999999979,0.03151815599999885
0.0977797999999979,0.03135939999999886
0.09771979999999791,0.03120055771428458
0.09765900000000657,0.031041632571430198
0.09759739999999793,0.030882627999998878
0.09753499999999793,0.03072354742857031
0.09747179999999793,0.030564394285713177
0.09740780000000657,0.030405172000001604
0.09734299999999792,0.03024588399999891
0.09727739999999793,0.03008653371428463
0.09721099999999792,0.029927124571427495
0.09714380000000654,0.02976766000000157
0.09707579999999794,0.02960814342857037
0.09700699999999793,0.029448578285713237
0.09693739999999794,0.02928896799999896
0.09686699999999795,0.029129315999998965
0.09679580000000655,0.02896962571428726
0.09672379999999794,0.02880990057142755
0.09665099999999793,0.028650143999998986
0.09657739999999794,0.028490359428570425
0.09650300000000651,0.028330550285715808
0.09642779999999793,0.028170719999999014
0.09635179999999795,0.028010871999999017
0.09627499999999796,0.027851009714284745
0.0961974000000065,0.02769113657143006
0.09611899999999796,0.027531255999999036
0.09603979999999795,0.02737137142857047
0.09595979999999796,0.02721148628571334
0.09587900000000649,0.027051604000001468
0.09579739999999796,0.026891727999999067
0.09571499999999797,0.026731861714284787
0.09563179999999795,0.02657200857142765
0.09554780000000644,0.026412172000001434
0.09546299999999795,0.02625235542857053
0.09537739999999796,0.026092562285713394
0.09529099999999796,0.025932795999999113
0.09520380000000642,0.025773060000001412
0.09511579999999796,0.02561335771428485
0.09502699999999799,0.02545369257142771
0.09493739999999798,0.025294067999999142
0.0948470000000064,0.025134487428572817
0.09475579999999799,0.02497495428571345
0.094663799999998,0.024815471999999165
0.09457099999999799,0.024656043999999173
0.09447739999999798,0.0244966737142849
0.09438300000000636,0.024337364571429924
0.09428779999999799,0.024178119999999196
0.094191799999998,0.024018943428570635
0.09409499999999801,0.0238598382857135
0.09399740000000634,0.023700808000001326
0.09389899999999798,0.02354185599999923
0.093799799999998,0.02338298571428495
0.093699799999998,0.023224200571427815
0.09359900000000632,0.023065504000001298
0.09349739999999801,0.022906899428570694
0.09339499999999802,0.02274839028571355
0.09329179999999802,0.02258997999999927
0.09318780000000629,0.022431672000001273
0.093082999999998,0.022273469714284996
0.09297739999999803,0.022115376571427862
0.09287099999999801,0.021957395999999307
0.09276380000000625,0.021799531428572674
0.09265579999999803,0.021641786285713595
0.09254699999999802,0.021484163999999323
0.09243739999999802,0.02132666799999933
0.09232700000000622,0.021169301714286933
0.09221579999999803,0.021012068571427917
0.09210379999999804,0.020854971999999358
0.09199099999999803,0.020698015428570797
0.09187739999999804,0.020541202285713663
0.0917630000000062,0.020384536000001195
0.09164779999999804,0.020228019999999382
0.09153179999999804,0.020071657714285103
0.09141499999999805,0.019915452571427968
0.09129740000000616,0.01975940800000116
0.09117899999999804,0.01960352742857084
0.09105979999999805,0.019447814285713707
0.09093979999999806,0.01929227199999943
0.09081900000000614,0.019136904000001138
0.09069739999999805,0.018981713714285153
0.09057499999999806,0.018826704571428016
0.09045179999999806,0.018671879999999457
0.09032780000000609,0.018517243428572534
0.09020299999999806,0.018362798285713747
0.09007739999999806,0.018208547999999474
0.08995099999999809,0.018054495999999483
0.08982380000000606,0.017900645714286796
0.08969579999999809,0.017747000571428067
0.08956699999999809,0.0175935639999995
0.0894373999999981,0.017440339428570942
0.08930700000000605,0.01728733028571534
0.08917579999999811,0.01713453999999953
0.0890437999999981,0.016981971999999537
0.0889109999999981,0.016829629714285258
0.0887773999999981,0.016677516571428123
0.08864300000000598,0.016525636000001023
0.08850779999999811,0.016373991428570992
0.08837179999999811,0.016222586285713856
0.0882349999999981,0.01607142399999957
0.08809740000000595,0.015920508000000996
0.08795899999999812,0.0157698417142853
0.08781979999999813,0.01561942857142817
0.08767979999999814,0.015469271999999607
0.0875390000000059,0.015319375428572401
0.08739739999999811,0.015169742285713904
0.08725499999999814,0.015020375999999626
0.08711179999999814,0.014871279999999628
0.08696780000000587,0.014722457714286657
0.08682299999999812,0.014573912571428217
0.08667739999999814,0.014425647999999645
0.08653099999999814,0.014277667428571084
0.08638380000000581,0.014129974285715202
0.08623579999999816,0.013982571999999664
0.08608699999999815,0.01383546399999967
0.08593739999999817,0.013688653714285405
0.08578700000000579,0.01354214457142947
0.08563579999999815,0.013395939999999698
0.08548379999999818,0.01325004342857113
0.08533099999999819,0.013104458285713992
0.08517739999999818,0.012959187999999714
0.08502300000000573,0.012814236000000862
0.08486779999999819,0.012669605714285449
0.0847117999999982,0.01252530057142831
0.0845549999999982,0.012381323999999746
0.0843974000000057,0.012237679428572266
0.0842389999999982,0.012094370285714043
0.0840797999999982,0.011951399999999767
0.08391979999999821,0.01180877199999977
0.08375900000000565,0.011666489714286523
0.0835973999999982,0.01152455657142835
0.0834349999999982,0.011382975999999786
0.08327179999999823,0.011241751428571223
0.0831078000000056,0.011100886285715069
0.08294299999999823,0.010960383999999804
0.08277739999999824,0.010820247999999812
0.08261099999999823,0.010680481714285536
0.08244380000000556,0.010541088571429335
0.08227579999999825,0.010402071999999825
0.08210699999999824,0.010263435428571263
0.08193739999999826,0.010125182285714136
0.08176700000000552,0.009987316000000745
0.08159579999999825,0.009849839999999858
0.08142379999999826,0.009712757714285574
0.08125099999999827,0.00957607257142844
0.08107739999999827,0.009439787999999876
0.08090300000000546,0.009303907428572133
0.08072779999999828,0.009168434285714172
0.08055179999999829,0.009033371999999897
0.0803749999999983,0.008898723999999903
0.08019740000000541,0.008764493714286397
0.08001899999999829,0.00863068457142848
0.0798397999999983,0.008497299999999914
0.0796597999999983,0.00836434342857135
0.07947900000000536,0.008231818285714947
0.0792973999999983,0.008099727999999933
0.07911499999999831,0.007968075999999939
0.07893179999999833,0.00783686571428566
0.07874780000000531,0.007706100571429205
0.07856299999999831,0.007575783999999955
0.07837739999999833,0.007445919428571389
0.07819099999999835,0.007316510285714254
0.07800380000000527,0.007187560000000609
0.07781579999999834,0.007059071999999975
0.07762699999999835,0.006931049714285697
0.07743739999999835,0.006803496571428563
0.07724700000000521,0.006676416000000589
0.07705579999999836,0.006549811428571431
0.07686379999999836,0.006423686285714295
0.07667099999999837,0.006298044000000011
0.07647739999999838,0.006172888000000016
0.07628300000000514,0.006048221714286274
0.07608779999999837,0.005924048571428602
0.07589179999999839,0.005800372000000033
0.07569499999999839,0.005677195428571467
0.0754974000000051,0.005554522285714824
0.0752989999999984,0.005432356000000047
0.0750997999999984,0.00531070000000005
0.0748997999999984,0.00518955771428577
0.07469900000000504,0.0050689325714290846
0.0744973999999984,0.004948828000000073
0.0742949999999984,0.004829247428571506
0.07409179999999843,0.004710194285714368
0.07388780000000499,0.0045916720000004916
0.07368299999999842,0.004473684000000087
0.07347739999999843,0.004356233714285812
0.07327099999999843,0.004239324571428676
0.07306380000000492,0.004122960000000473
0.07285579999999843,0.004007143428571539
0.07264699999999845,0.003891878285714401
0.07243739999999846,0.0037771680000001223
0.07222700000000487,0.0036630160000004504
